time,open,high,low,close,EMA5,EMA10,EMA60,EMA120,UB2.00,BBandMA20,LB2.00,trust,dealer,foreign,"K(9,3)","D(9,3)",J,DIF12-26,MACD9,OSC,volume,MA5,MA10,financing,financing_difference,tomorrow,percentage
2018/3/28,10939.97,10939.97,10853.48,10865.66,10913.44,10926.11,10844.53,10735.87,11165.7,10905.89,10646.08,-3329,-1206,42167,0.4205,0.5044,0.2527,25.56,35.08,-9.52,1178.17,1338.98,1307.03,1720,6.4,10845.92,-0.011025058
2018/3/29,10855.66,10889.6,10815.46,10845.92,10892.85,10912.57,10844.76,10737.78,11164.43,10908.89,10653.36,-3334,-1212,42042,0.3612,0.4567,0.1702,17.63,31.59,-13.96,1177.37,1274.85,1311.82,1729,9.6,10906.22,-0.001816733
2018/3/30,10905.3,10969.22,10905.3,10906.22,10902.4,10914.2,10847.28,10740.82,11155.91,10919.3,10682.68,-3339,-1209,42061,0.3772,0.4302,0.2712,17,28.67,-11.67,1150.1,1205.33,1258.67,1729,1426,10919.49,0.005559694
2018/3/31,10925.71,10947.16,10905.69,10919.49,10909.77,10916.07,10849.81,10743.85,11132.98,10933.13,10733.27,-3339,-1212,42061,0.4,0.4201,0.3599,16.41,26.22,-9.81,767.79,1117.35,1223.41,1735,5.5,10888.27,0.001216737
2018/4/2,10936.26,10969.88,10882.05,10888.27,10912.89,10916.63,10852.08,10746.75,11127.56,10938.32,10749.09,-3342,-1223,42040,0.3865,0.4089,0.3418,14.49,23.87,-9.38,1033.01,1061.29,1215.1,1738,2.92,10821.53,-0.002859108
2018/4/3,10837.54,10837.54,10775.45,10821.53,10881.26,10898.7,10850.97,10747.93,11118.29,10942.13,10765.98,-3350,-1233,41951,0.3502,0.3894,0.2719,5.4,20.18,-14.78,1172.2,1060.09,1199.53,1741,3.34,10893.53,-0.006129532
2018/4/9,10880.14,10904.75,10829.02,10893.53,10879.8,10894.73,10851.82,10750.06,11114.84,10945.65,10776.45,-3350,-1232,41941,0.4197,0.3995,0.4602,3.5,16.84,-13.35,1323.86,1089.39,1182.12,1753,11.5,10927.18,0.006653403
2018/4/10,10885.64,10975.67,10874.83,10927.18,10891.81,10898.56,10853.92,10752.8,11114.14,10948.77,10783.39,-3351,-1223,41958,0.5191,0.4394,0.6786,5.63,14.6,-8.97,1441.78,1147.73,1176.53,1752,-9972,10974.02,0.00308899
2018/4/11,10961.7,11016.35,10953.31,10974.02,10919.99,10912.71,10857.93,10756.49,11111.37,10947.36,10783.35,-3350,-1207,41952,0.6208,0.4998,0.8628,11.49,13.98,-2.49,1300.18,1254.21,1185.78,1750,-1.36,10955.29,0.004286559
2018/4/12,10984.12,11008.2,10920.62,10955.29,10935.68,10922.59,10861.51,10759.98,11089.74,10940.34,10790.95,-3348,-1214,41887,0.6627,0.5541,0.8799,14.39,14.06,0.33,1108.34,1269.27,1165.28,1759,8.11,10965.39,-0.001706758
2018/4/13,10975.58,10988.23,10938.37,10965.39,10946.08,10930.64,10864.96,10763.4,11079.68,10936.67,10793.66,-3339,-1211,41865,0.7046,0.6043,0.9053,16.85,14.62,2.23,1258.11,1286.45,1173.27,1759,7231,10954.55,0.000921929
2018/4/16,10962.36,10974.94,10921.17,10954.55,10948.47,10934.75,10867.86,10766.53,11071.82,10933.48,10795.14,-3335,-1239,41837,0.7176,0.6421,0.8686,17.55,15.2,2.34,1270.95,1275.87,1182.63,1769,9.73,10810.45,-0.000988565
2018/4/17,10953.51,10965.2,10799.07,10810.45,10926.33,10925.17,10868.32,10768.44,11063.74,10922.62,10781.49,-3336,-1269,41745,0.5268,0.6037,0.3732,9.52,14.07,-4.55,1539.87,1295.49,1221.61,1757,-12.4,10847.89,-0.013154351
2018/4/18,10842.88,10917.6,10809.89,10847.89,10902.41,10912.34,10867.87,10769.87,11045.14,10912.67,10780.2,-3330,-1291,41727,0.4514,0.5529,0.2485,3.88,12.03,-8.15,1486.87,1332.83,1293.52,1763,6.52,10971.22,0.003463316
2018/4/19,10891.66,10983.96,10889.71,10971.22,10912.99,10916.3,10870.04,10772.58,11038.32,10910.68,10783.05,-3325,-1275,41785,0.5651,0.557,0.5813,7.25,11.07,-3.82,1557.3,1422.62,1345.95,1769,6.06,10779.38,0.011369031
2018/4/20,10802.42,10831.56,10770.05,10779.38,10873.94,10894.4,10867.61,10772.97,11030.2,10899.1,10768,-3331,-1284,41576,0.3893,0.5011,0.1658,-3.27,8.2,-11.47,1580.59,1487.12,1386.78,1779,10.3,10697.13,-0.017485749
2018/4/23,10756.89,10774.73,10687.25,10697.13,10825.63,10864.33,10863.07,10772.24,11032.37,10883.66,10734.96,-3335,-1295,41454,0.2696,0.4239,-0.0391,-17.54,3.05,-20.6,1370.1,1506.95,1391.41,1779,-3258,10579.5,-0.007630309
2018/4/24,10680.38,10692.19,10540.15,10579.5,10758.1,10820.46,10855.2,10769.77,11069.7,10871.47,10673.25,-3337,-1280,41376,0.2077,0.3519,-0.0805,-37.79,-5.12,-32.68,1603.74,1519.72,1407.6,1757,-21.8,10559.97,-0.010996407
2018/4/25,10541.83,10573.73,10489.2,10559.97,10685.8,10769.68,10844.9,10766,11097.72,10857.47,10617.22,-3343,-1274,41302,0.1858,0.2965,-0.0357,-57.39,-15.57,-41.82,1367.77,1495.9,1414.36,1755,-2.75,10488.58,-0.001846023
2018/4/26,10583.08,10618.68,10478.98,10488.58,10637.97,10728.35,10834.98,10762.3,11113.82,10832.56,10551.3,-3339,-1311,41249,0.1302,0.2411,-0.0916,-74.24,-27.3,-46.93,1413.87,1467.21,1444.92,1735,-19.1,10553.43,-0.006760436
2018/4/27,10546.29,10573.61,10495.67,10553.43,10606.07,10694.51,10825.38,10758.66,11122.72,10816.95,10511.18,-3338,-1328,41241,0.1359,0.206,-0.0042,-84.57,-38.76,-45.82,1200.26,1391.15,1439.13,1741,5.48,10657.88,0.006182915
2018/4/30,10553.41,10660.61,10539.63,10657.88,10605.01,10677.85,10818.09,10756.09,11120.65,10807.55,10494.44,-3330,-1306,41241,0.2087,0.2069,0.2123,-84.93,-47.99,-36.94,1190.39,1355.2,1431.07,1735,-6.08,10618.81,0.009897256
2018/5/2,10665.52,10683.9,10601.1,10618.81,10617.45,10671.39,10812.33,10754.21,11113.15,10793.17,10473.2,-3325,-1326,41180,0.2314,0.2151,0.2641,-84.11,-55.22,-28.89,1290.79,1292.61,1406.17,1745,9.74,10514.18,-0.003665832
2018/5/3,10578.98,10578.98,10509.03,10514.18,10593.4,10648.47,10803.57,10750.75,11109.24,10772.91,10436.58,-3325,-1336,41072,0.1876,0.2059,0.1509,-90.61,-62.29,-28.32,1243.98,1267.85,1381.88,1745,7901,10529.37,-0.00985327
2018/5/4,10516.45,10566.37,10500.97,10529.37,10571.69,10626.62,10794.55,10747.08,11102.86,10754.96,10407.07,-3326,-1339,41039,0.1818,0.1979,0.1497,-94.48,-68.73,-25.75,1208.28,1226.74,1346.98,1749,3.26,10604.91,0.001444716
2018/5/7,10581.78,10632.62,10555.56,10604.91,10579.04,10620.63,10787.96,10744.54,11096.52,10744.13,10391.74,-3321,-1331,41014,0.3181,0.238,0.4784,-91.01,-73.19,-17.82,1260.47,1238.78,1314.96,1748,-1.05,10691.38,0.007174218
2018/5/8,10610.44,10691.38,10609.04,10691.38,10602.88,10626.07,10783.46,10742.99,11080.24,10734.03,10387.81,-3319,-1320,41011,0.5454,0.3404,0.9553,-81.56,-74.86,-6.7,1336.92,1268.09,1311.64,1739,-8.49,10703.35,0.00815377
2018/5/9,10692.89,10748.6,10689.81,10703.35,10638.14,10641.09,10781,10742.42,11057.63,10722.83,10388.04,-3318,-1324,41017,0.641,0.4406,1.0417,-70.01,-73.89,3.88,1357.42,1281.41,1287.01,1742,3.06,10760.21,0.001119594
2018/5/10,10731.68,10782.06,10731.68,10760.21,10675.9,10661.15,10780.03,10742.57,11027.25,10712.14,10397.04,-3314,-1335,41045,0.7352,0.5388,1.128,-56.38,-70.39,14.01,1392.77,1311.17,1289.51,1747,5.03,10858.98,0.005312355
2018/5/11,10808.4,10874.63,10808.4,10858.98,10729.8,10693.23,10781.92,10744.14,11010.13,10707.33,10404.53,-3317,-1338,41133,0.8095,0.6291,1.1705,-37.75,-63.86,26.11,1657.63,1401.04,1313.89,1740,-6.94,10952.39,0.009179189
2018/5/14,10938.3,10970.24,10908.86,10952.39,10800.68,10738.54,10787.18,10747.42,11007.31,10706.68,10406.05,-3317,-1327,41219,0.8603,0.7062,1.1687,-15.09,-54.11,39.02,1454.18,1439.78,1339.28,1746,5.77,10874.73,0.008602097
2018/5/15,10965.08,10978.38,10874.73,10874.73,10841.53,10772.12,10791.64,10750.32,10991.95,10702.69,10413.42,-3319,-1337,41210,0.8345,0.7489,1.0057,-0.78,-43.44,42.66,1542.62,1480.92,1374.5,1754,8.43,10897.57,-0.00709069
2018/5/16,10873.54,10915.74,10865.07,10897.57,10857.01,10793.19,10794.8,10752.6,11005.16,10707.04,10408.93,-3326,-1350,41213,0.8333,0.777,0.9457,9.92,-32.77,42.68,1390,1487.44,1384.43,1766,11.1,10833.81,0.002100282
2018/5/17,10911.74,10938.63,10833.81,10833.81,10864.51,10808.88,10797.58,10754.7,11003.18,10706.34,10409.49,-3329,-1358,41180,0.7749,0.7763,0.772,15.47,-23.12,38.59,1339.39,1476.76,1393.97,1775,9.11,10830.84,-0.005850846
2018/5/18,10844.09,10893.35,10819.07,10830.84,10858.62,10815.78,10799.2,10756.22,10976.79,10699.32,10421.85,-3338,-1359,41188,0.7168,0.7565,0.6373,18.33,-14.83,33.16,1278,1400.84,1400.94,1785,10.5,10966.2,-0.000274142
2018/5/21,10861.66,10979.1,10861.66,10966.2,10878.13,10834.21,10803.06,10758.88,11008,10708.66,10409.33,-3342,-1353,41219,0.7963,0.7697,0.8494,28.32,-6.2,34.52,1275.21,1365.04,1402.41,1790,5.38,10938.73,0.012497646
2018/5/22,10986.77,11034.12,10938.73,10938.73,10910.28,10859.74,10808.69,10762.44,11036.3,10720.74,10405.18,-3338,-1365,41208,0.7591,0.7662,0.7448,37.36,2.51,34.85,1346.5,1325.82,1403.37,1798,7.33,10886.18,-0.00250497
2018/5/23,10974.52,10991.86,10886.18,10886.18,10918.42,10873.36,10812.82,10765.29,11052.49,10736.08,10419.66,-3340,-1386,41186,0.6209,0.7178,0.4272,40.03,10.02,30.02,1397.33,1327.29,1407.36,1801,2.75,10936.93,-0.004804031
2018/5/24,10910.61,10942.64,10883.52,10936.93,10918.42,10881.56,10816.28,10767.82,11072.04,10754.92,10437.8,-3344,-1386,41187,0.5966,0.6774,0.4351,42.66,16.54,26.12,1276.85,1314.78,1395.77,1812,11,10942.3,0.004661874
2018/5/25,10946.62,10977.81,10918.12,10942.3,10927.68,10893.31,10820.54,10770.77,11079.84,10777.61,10475.38,-3346,-1381,41179,0.5888,0.6478,0.4706,45.84,22.4,23.43,1289.91,1317.16,1359,1812,8783,10987.77,0.000490997
2018/5/28,10976.49,10999.43,10965.18,10987.77,10945.86,10909.48,10825.84,10774.27,11096.37,10799.33,10502.28,-3351,-1386,41197,0.654,0.6499,0.6622,50.99,28.12,22.87,1411.53,1344.42,1354.73,1823,10.7,10964.12,0.004155434
2018/5/29,10979.68,10986.53,10929.56,10964.12,10952.23,10919.57,10830.4,10777.42,11112.51,10814.64,10516.76,-3350,-1403,41142,0.6608,0.6535,0.6754,52.53,33,19.53,1406.19,1356.36,1341.09,1823,77,10821.17,-0.002152393
2018/5/30,10925.21,10925.21,10799.75,10821.17,10924.1,10910.16,10831.63,10778.91,11108.76,10824.76,10540.75,-3361,-1415,40987,0.471,0.5927,0.2277,43.63,35.13,8.5,1636.34,1404.16,1365.73,1831,7.88,10874.96,-0.013037982
2018/5/31,10856.03,10909.61,10853.65,10874.96,10907.25,10903.51,10833,10780.48,11088.9,10842.8,10596.69,-3368,-1415,40959,0.421,0.5355,0.192,39.06,35.91,3.15,2392.64,1627.32,1471.05,1837,5.79,10949.08,0.004970812
2018/6/1,10882.68,10954.67,10876.97,10949.08,10910.12,10905.75,10835.72,10782.72,11067.3,10863.78,10660.26,-3367,-1402,40982,0.493,0.5213,0.4365,39.36,36.6,2.76,1413.33,1652.01,1484.58,1842,5.24,11109.5,0.006815657
2018/6/4,11002.15,11109.5,11002.15,11109.5,10958.69,10933.04,10842.94,10787.23,11082.78,10889.01,10695.24,-3360,-1380,41059,0.662,0.5682,0.8496,51.13,39.51,11.62,1575.7,1684.84,1514.63,1845,3.29,11100.11,0.014651459
2018/6/5,11130.03,11131.08,11054.62,11100.11,11007.11,10964.11,10851.5,10792.46,11101.74,10909.45,10717.15,-3359,-1371,41082,0.7435,0.6267,0.9773,60.87,43.78,17.09,1643.55,1732.31,1544.34,1843,-2.13,11201.83,-0.000845223
2018/6/6,11111.14,11207.15,11111.14,11201.83,11057.35,10999.33,10861.54,10798.5,11141.97,10934.37,10726.78,-3354,-1346,41187,0.8247,0.6927,1.0887,74.51,49.93,24.58,1731.12,1751.27,1577.72,1854,10.9,11251.75,0.009163873
2018/6/7,11228.64,11261.68,11188.99,11251.75,11115.82,11041.77,10873.71,10805.68,11192.95,10958.95,10724.94,-3347,-1342,41240,0.8759,0.7538,1.1203,88.98,57.74,31.24,1903.18,1653.37,1640.35,1862,7.58,11156.42,0.004456415
2018/6/8,11243.59,11243.59,11122.98,11156.42,11141.09,11069.02,10884.13,10812.06,11218.1,10973.82,10729.54,-3345,-1367,41203,0.8413,0.7829,0.9581,93.82,64.96,28.87,1628.85,1696.48,1674.24,1877,15.1,11149.23,-0.00847246
2018/6/11,11168.99,11186.67,11118.81,11149.23,11146.04,11084.82,10893.05,10817.74,11239.3,10983.66,10728.03,-3349,-1358,41208,0.8131,0.793,0.8533,95.04,70.97,24.07,1563.06,1693.95,1689.4,1888,11.7,11144.79,-0.000644472
2018/6/12,11140.02,11160.05,11088.53,11144.79,11141.81,11093.65,10900.92,10822.96,11256.85,10997.16,10737.47,-3346,-1355,41174,0.7799,0.7886,0.7624,93.6,75.5,18.1,1831.67,1731.57,1731.94,1899,10.5,11173.21,-0.000398234
2018/6/13,11153.2,11188.01,11119.24,11173.21,11147.34,11105.42,10909.37,10828.51,11277.21,11010.95,10744.69,-3360,-1349,41174,0.7766,0.7846,0.7606,93.71,79.14,14.57,1791.79,1743.71,1747.49,1903,3.98,11013.98,0.00255007
2018/6/14,11143.04,11143.04,11013.98,11013.98,11124.4,11100.53,10914.91,10832.64,11273.52,11019.96,10766.39,-3368,-1363,41030,0.5329,0.7007,0.1973,83.38,79.99,3.39,1669.94,1697.06,1675.22,1914,10.7,11087.47,-0.014251052
2018/6/15,10998.2,11087.47,10981.61,11087.47,11095.83,11089.29,10918.97,10836.04,11272.36,11032.79,10793.21,-3369,-1355,40938,0.4813,0.6276,0.1887,75.51,79.09,-3.58,1933.53,1758,1727.24,1924,10.5,10904.19,0.006672429
2018/6/19,11008.77,11008.77,10904.19,10904.19,11049.38,11065.14,10920.2,10838.03,11274.18,11029.69,10785.19,-3364,-1372,40724,0.3209,0.5253,-0.0881,58.07,74.89,-16.82,1720.32,1789.45,1741.7,1924,1251,10927.44,-0.016530372
2018/6/20,10904.8,10969.2,10842.56,10927.44,11003.25,11037.11,10919.9,10839.24,11274.51,11029.12,10783.74,-3369,-1372,40647,0.2814,0.444,-0.0438,42.65,68.44,-25.79,1810.22,1785.16,1758.37,1909,-15.6,10941.07,0.002132208
2018/6/21,10949.85,10992.31,10941.07,10941.07,10987.53,11022.38,10921.08,10841.17,11271.96,11031.87,10791.77,-3365,-1362,40557,0.2695,0.3858,0.0368,33.05,61.36,-28.32,1382.76,1703.35,1723.53,1909,-1651,10899.28,0.001247319
2018/6/22,10901.25,10914.83,10828.86,10899.28,10953.7,10997.59,10919.94,10841.91,11273.59,11029.98,10786.37,-3367,-1371,40457,0.245,0.3389,0.0572,19.7,53.03,-33.33,1516.19,1672.6,1684.83,1912,3.4,10786.46,-0.003819553
2018/6/25,10834.07,10851.16,10786.46,10786.46,10907.31,10964.31,10916.48,10841.46,11285.68,11022.19,10758.7,-3369,-1388,40369,0.1633,0.2804,-0.0707,2.4,42.9,-40.5,1269.09,1539.71,1648.86,1909,-2.8,10742.17,-0.010351142
2018/6/26,10730.9,10752.99,10651.42,10742.17,10844.67,10919.78,10910.02,10839.44,11300.2,11009.91,10719.62,-3372,-1391,40308,0.1653,0.242,0.0118,-17.6,30.8,-48.4,1430.21,1481.69,1635.57,1897,-12.3,10701.03,-0.004106074
2018/6/27,10766.88,10800.34,10701.03,10701.03,10810.55,10887.51,10904.52,10837.84,11316.5,10996.76,10677.01,-3370,-1400,40186,0.1438,0.2093,0.0129,-32.77,18.09,-50.86,1492.08,1418.07,1601.61,1896,-1.3,10654.28,-0.003829766
2018/6/28,10669.42,10723.84,10633.01,10654.28,10763.75,10847.99,10896.84,10835.07,11333.74,10988.41,10643.08,-3370,-1403,40104,0.1115,0.1767,-0.0189,-49.03,4.66,-53.7,1330.03,1407.52,1555.44,1888,-7.67,10836.91,-0.004368738
2018/6/29,10667.64,10836.91,10667.64,10836.91,10759.92,10830.59,10892.1,10833.7,11334.73,10986.51,10638.29,-3369,-1394,40125,0.2552,0.2029,0.3599,-50.98,-6.46,-44.52,1415.95,1387.47,1530.04,1889,1.19,10777.94,0.017141468
2018/7/2,10852.17,10886.2,10777.94,10777.94,10781.14,10829.31,10889.85,10833.53,11337.65,10977.95,10618.26,-3361,-1402,40040,0.3046,0.2368,0.4402,-51.1,-15.39,-35.71,1448.71,1423.39,1481.55,1887,-1.98,10715.72,-0.005441588
2018/7/3,10802.88,10873.48,10707.68,10715.72,10779.07,10819.42,10886.08,10832.56,11329.91,10958.26,10586.62,-3364,-1420,39958,0.2798,0.2511,0.3372,-54.75,-23.26,-31.48,1726.12,1482.58,1482.13,1869,-18.3,10721.87,-0.005772903
2018/7/4,10714.25,10752.05,10680.44,10721.87,10758.43,10800.83,10880.54,10830.65,11318.62,10939.35,10560.08,-3368,-1413,39975,0.2916,0.2646,0.3457,-59.7,-30.55,-29.15,1237.84,1431.73,1424.9,1867,-1.44,10611.81,0.000573923
2018/7/5,10690.91,10709.8,10585.27,10611.81,10722.1,10773.31,10872.97,10827.66,11294.61,10909.85,10525.09,-3366,-1425,39915,0.2238,0.251,0.1694,-70.03,-38.45,-31.58,1325.02,1430.73,1419.12,1858,-8.93,10608.57,-0.010265
2018/7/6,10645.66,10665.72,10523.58,10608.57,10685.03,10743.77,10864.37,10824.08,11250.09,10877.69,10505.3,-3368,-1409,39875,0.2273,0.2431,0.1958,-79.56,-46.67,-32.89,1616.45,1470.83,1429.15,1842,-16.8,10720.28,-0.00030532
2018/7/9,10638.9,10746.74,10638.9,10720.28,10685.42,10733.31,10858.53,10821.8,11211.12,10855.89,10500.65,-3361,-1408,39936,0.3324,0.2729,0.4514,-77.76,-52.89,-24.87,1402.26,1461.54,1442.47,1842,2007,10756.89,0.010530166
2018/7/10,10737.62,10776.47,10728.24,10756.89,10706.88,10736.31,10854.97,10820.61,11167.03,10836.27,10505.5,-3349,-1400,39958,0.436,0.3273,0.6536,-71.62,-56.63,-14.98,1270.41,1370.4,1426.49,1836,-5.45,10676.84,0.003415023
2018/7/11,10693.64,10693.64,10635.03,10676.84,10696.18,10725.12,10849.06,10818.2,11118.26,10812.87,10507.48,-3343,-1413,39876,0.4316,0.362,0.5707,-72.7,-59.85,-12.85,1320.17,1386.86,1409.29,1840,3.51,10738.38,-0.007441742
2018/7/12,10644.91,10752.57,10643.65,10738.38,10695.75,10719.62,10844,10816.16,11049.03,10791.13,10533.23,-3342,-1395,39884,0.4852,0.4031,0.6494,-68.91,-61.66,-7.25,1327.44,1387.35,1409.04,1844,3.99,10864.54,0.005763878
2018/7/13,10769.7,10864.54,10769.7,10864.54,10736.21,10737.35,10843.12,10816.17,11023.31,10783.66,10544,-3330,-1385,39899,0.6483,0.4848,0.9752,-55.38,-60.4,5.02,1453.03,1354.66,1412.74,1845,1.22,10817.45,0.011748513
2018/7/16,10867.97,10890.2,10817.45,10817.45,10773.56,10757.52,10843.29,10816.7,10966.3,10770.16,10574.01,-3320,-1403,39861,0.6994,0.5563,0.9854,-44.57,-57.24,12.67,1265.69,1327.35,1394.44,1851,6.22,10778.99,-0.004334284
2018/7/17,10802.75,10818.84,10758.83,10778.99,10778.99,10763.4,10841.54,10816.26,10950.28,10763.9,10577.51,-3321,-1416,39874,0.6985,0.6037,0.888,-39.71,-53.73,14.02,1353.9,1344.05,1357.22,1851,-2356,10842.46,-0.003555367
2018/7/18,10811.43,10872.74,10788.37,10842.46,10795.58,10775.28,10841.12,10816.47,10934.44,10759.65,10584.86,-3326,-1416,39963,0.7556,0.6543,0.9581,-31.26,-49.24,17.98,1659.38,1411.89,1399.37,1843,-8.15,10835.38,0.005888307
2018/7/19,10868.56,10896.25,10826.14,10835.38,10815.91,10790.06,10841.63,10817.13,10912.49,10754.36,10596.24,-3319,-1418,39967,0.7594,0.6893,0.8994,-23.34,-44.06,20.72,1446.49,1435.7,1411.52,1842,-1.08,10932.11,-0.000652988
2018/7/20,10932.51,10963.95,10893.73,10932.11,10854.13,10815.61,10844.54,10819.01,10920.66,10756,10591.35,-3309,-1423,40044,0.8073,0.7287,0.9646,-10.31,-37.31,27,1676.51,1480.39,1417.53,1837,-5.28,10946.89,0.008927237
2018/7/23,10929.46,10984.84,10901.75,10946.89,10883,10838.36,10847.7,10821.02,10948.3,10764.03,10579.75,-3313,-1422,40111,0.8354,0.7642,0.9777,1.18,-29.61,30.79,1504.48,1528.15,1427.75,1829,-7.23,10995.39,0.001351981
2018/7/24,10937.77,10995.39,10917.61,10995.39,10909.18,10860.76,10851.43,10823.34,10986.27,10776.69,10567.1,-3308,-1382,40114,0.8903,0.8062,1.0583,12.63,-21.16,33.79,1460.34,1549.44,1446.74,1831,1.27,10965.79,0.004430482
2018/7/25,10957.66,10992.29,10956,10965.79,10928.77,10880.24,10855.25,10825.73,11011.81,10789.92,10568.04,-3307,-1375,40100,0.8851,0.8325,0.9903,20.98,-12.73,33.71,1243.12,1466.19,1439.04,1838,7.83,11010.61,-0.002692037
2018/7/26,10969.35,11018.19,10966.33,11010.61,10949.55,10900.4,10859.7,10828.46,11040.17,10807.74,10575.31,-3306,-1385,40129,0.9137,0.8596,1.0219,29.79,-4.23,34.02,1341.69,1445.23,1440.46,1837,-1.84,11075.78,0.004087257
2018/7/27,11023.07,11075.78,11009.16,11075.78,10981.68,10926.87,10865.81,10832.06,11079.78,10819.68,10559.59,-3301,-1380,40199,0.9425,0.8872,1.0529,40.96,4.81,36.15,1262.63,1362.45,1421.42,1840,3.01,11033.54,0.005918836
2018/7/30,11072.7,11080.41,11001.15,11033.54,11003.44,10948.7,10871.75,10835.61,11107.78,10832.46,10557.15,-3305,-1407,40207,0.9081,0.8942,0.936,47.49,13.34,34.14,1266.47,1314.85,1421.5,1842,2.76,11057.51,-0.003813727
2018/7/31,10997.73,11057.51,10976.46,11057.51,11009.73,10962.08,10876.69,10838.7,11135.96,10849.55,10563.14,-3321,-1407,40207,0.9087,0.899,0.9281,52.07,21.09,30.98,1590.13,1340.81,1445.12,1837,-5.5,11098.13,0.002172467
2018/8/1,11062.36,11100.02,11058.28,11098.13,11033.05,10983.47,10883.34,10842.68,11167.89,10868.37,10568.85,-3312,-1400,40219,0.9361,0.9114,0.9855,59.17,28.71,30.46,1454.7,1383.12,1424.66,1841,3.8,10929.77,0.003673521
2018/8/2,11095.67,11095.67,10919.13,10929.77,11025.39,10988.3,10887.5,10845.45,11160.47,10884.27,10608.06,-3318,-1444,40160,0.6712,0.8313,0.3509,54.48,33.86,20.62,1422.53,1399.29,1422.26,1839,-1.48,11012.43,-0.015170123
2018/8/3,10957.3,11012.43,10957.3,11012.43,11011.88,10987.68,10890.69,10847.75,11154.95,10904.46,10653.97,-3321,-1441,40176,0.6207,0.7611,0.3399,52.58,37.6,14.97,1374.75,1421.72,1392.08,1840,3359,11024.1,0.007562831
2018/8/6,10997.26,11054.49,10994.97,11024.1,11013.82,10993.14,10894.85,10850.56,11160.27,10919.65,10679.03,-3314,-1443,40160,0.6072,0.7098,0.4021,52.55,40.59,11.95,1166.86,1401.79,1358.32,1846,6.82,10983.44,0.001059712
2018/8/7,11024.97,11030.09,10983.44,10983.44,11011.04,10995.38,10898.48,10853.12,11160.98,10930.98,10700.97,-3316,-1441,40140,0.5233,0.6477,0.2747,49.58,42.39,7.19,1208.56,1325.48,1333.14,1844,-2.41,11075.25,-0.003688283
2018/8/8,11026.07,11095.5,11026.07,11075.25,11025.94,11006.35,10903.64,10856.47,11157.2,10950.9,10744.59,-3312,-1448,40231,0.6366,0.644,0.6218,52.52,44.42,8.1,1425.66,1319.67,1351.4,1842,-2.2,11028.07,0.008358948
2018/8/9,11063.62,11063.62,11001.96,11028.07,11030.4,11012.35,10908.08,10859.49,11149.45,10965.38,10781.32,-3313,-1448,40224,0.6251,0.6377,0.6,51.22,45.78,5.44,1265.57,1288.28,1343.79,1842,-1973,10983.68,-0.004259949
2018/8/10,11009.96,11033.89,10972.25,10983.68,11020.25,11010.09,10911.1,10861.81,11149.58,10971.34,10793.09,-3308,-1466,40198,0.5357,0.6037,0.3997,46.66,45.95,0.71,1255.94,1264.52,1343.12,1827,-14.8,10748.92,-0.004025183
2018/8/13,10939.68,10939.68,10693.73,10748.92,10957,10977.44,10908.45,10861.3,11159.96,10967.91,10775.87,-3309,-1506,40169,0.4024,0.5366,0.134,25.76,41.91,-16.16,1596.09,1350.36,1376.08,1780,-47.3,10824.23,-0.021373529
2018/8/14,10797.95,10829.85,10755.53,10824.23,10905.3,10945.52,10904.96,10860.31,11154.16,10970.17,10786.18,-3311,-1510,40165,0.3765,0.4832,0.163,11.13,35.76,-24.62,1384.15,1385.48,1355.48,1775,-4.07,10716.75,0.007006285
2018/8/15,10827.28,10827.28,10688.59,10716.75,10858.52,10912.69,10900.37,10858.74,11171.92,10963.89,10755.86,-3308,-1550,40131,0.2741,0.4135,-0.0048,-6.12,27.38,-33.5,1355.52,1371.45,1345.56,1766,-9.05,10683.9,-0.009929575
2018/8/16,10663.57,10725.71,10606.26,10683.9,10795.63,10868.54,10892.81,10855.62,11191.74,10956.31,10720.89,-3303,-1557,40131,0.2356,0.3542,-0.0016,-24.55,17,-41.54,1416.86,1401.71,1345,1759,-7.5,10690.96,-0.003065295
2018/8/17,10702.6,10757.01,10688.55,10690.96,10767.02,10839.68,10886.81,10853.21,11206.57,10944.26,10681.95,-3295,-1587,40072,0.2148,0.3077,0.0289,-36.16,6.36,-42.52,1282.8,1407.08,1335.8,1758,-6657,10699.05,0.000660807
2018/8/20,10698.76,10729.9,10663.44,10699.05,10743.94,10813.88,10880.61,10850.64,11215.09,10931.87,10648.64,-3291,-1605,40109,0.2064,0.274,0.0713,-45.56,-4.02,-41.54,1147.2,1317.31,1333.84,1741,-17.1,10792.2,0.000756714
2018/8/21,10697.01,10792.2,10697.01,10792.2,10744.16,10801.28,10876.15,10848.88,11209.63,10921.71,10633.79,-3284,-1585,40171,0.2731,0.2737,0.272,-46.79,-12.57,-34.21,1137.43,1267.96,1326.72,1733,-8.12,10804.2,0.00870638
2018/8/22,10790.24,10828.21,10774.69,10804.2,10762.55,10800.93,10873.64,10848.07,11205.19,10913.63,10622.06,-3271,-1606,40154,0.3364,0.2946,0.42,-44.46,-18.95,-25.51,986.84,1194.23,1282.84,1737,4.45,10863.13,0.001111914
